Country,Population,Regime,Probability_of_elimination_by_2000,Probability_of_elimination_by_2001,Probability_of_elimination_by_2002,Probability_of_elimination_by_2003,Probability_of_elimination_by_2004,Probability_of_elimination_by_2005,Probability_of_elimination_by_2006,Probability_of_elimination_by_2007,Probability_of_elimination_by_2008,Probability_of_elimination_by_2009,Probability_of_elimination_by_2010,Probability_of_elimination_by_2011,Probability_of_elimination_by_2012,Probability_of_elimination_by_2013,Probability_of_elimination_by_2014,Probability_of_elimination_by_2015,Probability_of_elimination_by_2016,Probability_of_elimination_by_2017,Probability_of_elimination_by_2018,Probability_of_elimination_by_2019,Probability_of_elimination_by_2020,Probability_of_elimination_by_2021,Probability_of_elimination_by_2022,Probability_of_elimination_by_2023,Probability_of_elimination_by_2024,Probability_of_elimination_by_2025,Probability_of_elimination_by_2026,Probability_of_elimination_by_2027,Probability_of_elimination_by_2028,Probability_of_elimination_by_2029,Probability_of_elimination_by_2030,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Prev_Year2019,Prev_Year2020,Prev_Year2021,Prev_Year2022,Prev_Year2023,Prev_Year2024,Prev_Year2025,Prev_Year2026,Prev_Year2027,Prev_Year2028,Prev_Year2029,Prev_Year2030,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Lower_Bound_Year2019,Lower_Bound_Year2020,Lower_Bound_Year2021,Lower_Bound_Year2022,Lower_Bound_Year2023,Lower_Bound_Year2024,Lower_Bound_Year2025,Lower_Bound_Year2026,Lower_Bound_Year2027,Lower_Bound_Year2028,Lower_Bound_Year2029,Lower_Bound_Year2030,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018,Upper_Bound_Year2019,Upper_Bound_Year2020,Upper_Bound_Year2021,Upper_Bound_Year2022,Upper_Bound_Year2023,Upper_Bound_Year2024,Upper_Bound_Year2025,Upper_Bound_Year2026,Upper_Bound_Year2027,Upper_Bound_Year2028,Upper_Bound_Year2029,Upper_Bound_Year2030
GIN,7603465.62775306,No MDA,0.431983381366221,0.433060314874481,0.43363699060097,0.435209510959467,0.436929871496794,0.437421905711993,0.438757071530731,0.439798320594824,0.444318275588203,0.454866823899463,0.470283455415207,0.486111925254692,0.507837144926824,0.525879382270902,0.553442953302013,0.595929410464704,0.734800727824373,0.822143516844667,0.808609891753057,0.820082714044172,0.834752261788771,0.851547425191722,0.868069837717169,0.883424578967615,0.897871843001728,0.911786792205905,0.923434671591451,0.934102363393059,0.943825581194747,0.951889623515429,0.958537915554891,0.0312878501685478,0.0312089992211359,0.0311599011767309,0.0311070137100819,0.0310460253286811,0.0309873105576782,0.0309069624919087,0.0308109348063593,0.0307057692833681,0.0301164109672624,0.0289354624835852,0.0275576803579574,0.0262362277177385,0.0248645504870246,0.0235031496574405,0.0202807715919276,0.0182139233724158,0.0103061008566516,0.00688526611058193,0.00727031828003736,0.00689888303485226,0.00640224058127922,0.00585309570155818,0.00531060117151148,0.00482981319076745,0.00437318764173624,0.00395324928194365,0.00359491310267457,0.00326174982114708,0.00295254932084023,0.00269313297097214,0.00458810145110572,0.00461266058128308,0.00463859617064385,0.0046709092059327,0.00470386704426555,0.00473898595710789,0.00476737099838021,0.00480042943055934,0.00483010785578335,0.00480079810183492,0.00466761688045815,0.00448661283499878,0.00429673379711404,0.00409296352541855,0.00389642404493791,0.00310026597847401,0.00282459357767903,0.00117824568799363,0.000563486538231837,0.000567622845585714,0.000484627512722215,0.000405410762513317,0.000328195250477823,0.0002559495237032,0.000199399243199885,0.000148526433895935,0.000113078907889919,8.66872693062131e-05,6.19050586092203e-05,4.20040542274202e-05,2.9966942315162e-05,0.0920391638890241,0.0915843560861668,0.0911939740994868,0.0908284915905038,0.0904462858965169,0.0900442504776816,0.0896085398685052,0.0891580096529342,0.0886890187103795,0.0867838547294349,0.0833099182498122,0.0794266801076021,0.0757510658895352,0.0719873268854855,0.0683049362974209,0.0606014375414548,0.0545421264495806,0.0340713631357145,0.0242780640881341,0.0247221987191453,0.0237571578805526,0.0224332229242432,0.020927292946258,0.0194233343757046,0.0180813032270154,0.0167902475812197,0.0155895131438286,0.0145526869533649,0.0135623143940124,0.0126360793380685,0.0118536144690305
GIN,7603465.62775306,Current WHO guidelines,0.431554928811673,0.432629230680896,0.433093320534388,0.434479156495032,0.435216452140562,0.4369826151768,0.43799962026369,0.439343583144339,0.443995846985552,0.454277975513504,0.469685926413248,0.485239629277214,0.5076518073903,0.52695630203274,0.553644531882399,0.596515464129089,0.734946714727358,0.822672496692623,0.892190912635023,0.937147489625193,0.966185176846598,0.981935643814178,0.989513543467486,0.993520779874646,0.995913831616438,0.997469909702563,0.998456253745067,0.999047766575014,0.999402923736119,0.999631070622933,0.999756211846405,0.031296271267573,0.0312106131997274,0.0311621518888221,0.0311054824621417,0.0310505877268151,0.0309926160501173,0.0309085692311357,0.0308197557587881,0.0307179325082404,0.0301195726432735,0.0289409437441385,0.027571750367349,0.02624592995058,0.0248674600646397,0.0235013934871468,0.0202815390383241,0.0182082299390225,0.0103006994655719,0.00687389704968799,0.00448369252317793,0.00302189079423424,0.0020689931576211,0.00143590110205778,0.00101223849496169,0.00072454005193058,0.000521395268582502,0.000377588357038758,0.000273481888986315,0.000196644332741546,0.000140402667429418,0.000100049747604176,0.00459120543352401,0.00462175048102933,0.00464252724611259,0.00467731033886789,0.00471026487982979,0.00474576943904136,0.00478025563761108,0.00481422843333273,0.00484227914103848,0.00481155061601233,0.0046772359296469,0.00449145041914614,0.004305163486726,0.00409526154510485,0.00389748557158311,0.00310119551268077,0.00282064801013559,0.00117776667614384,0.000563390215554873,0.000266942949469377,0.000123206573787313,6.34034994085966e-05,2.38042447442883e-05,1.16840133897599e-05,6.31499886275716e-06,3.5019387213486e-06,1.76669156820107e-06,5.7844067330752e-07,2.45999415895941e-07,8.01166035374621e-08,0,0.092050141574637,0.0915616930444868,0.0911998699620208,0.0907800687204989,0.0904063351168725,0.0900462652243662,0.0895887404420639,0.0891581224898481,0.0887300474282697,0.0867869007224516,0.083324804023207,0.0794589820019182,0.075765343450795,0.0720013785708365,0.068285252440538,0.0605903989619997,0.0545268092634499,0.0340578954730841,0.0242668085556217,0.0168113990644152,0.0119258775176602,0.00854661015340943,0.00624290714380457,0.00466825793202758,0.00357076110995164,0.00278498467512307,0.00220015464022386,0.00176121825338823,0.00140640338954802,0.00109996739173343,0.000848917495525279
GIN,7603465.62775306,Enhanced coverage,0.432379498509134,0.433345831358554,0.434181855960985,0.435454866883024,0.436119718904698,0.437765153190731,0.439859283585759,0.441294549744928,0.445073246774484,0.455006037242985,0.470607654282228,0.486010527808898,0.508405809018211,0.527041061706268,0.55420646060088,0.596930564789829,0.734635022753412,0.82210010293132,0.914592340248739,0.960479854744478,0.983712717082522,0.992775121005955,0.996566818628243,0.998454598063348,0.999360302293912,0.999740116154589,0.999899734590298,0.999943516335478,0.999965364384144,0.99997555373764,0.999988368431596,0.0312664383833048,0.03118506123912,0.0311339974173064,0.0310831561143925,0.031030037903988,0.0309698436365833,0.0308882917105089,0.0307948304570554,0.0306941388751175,0.0301036374377846,0.028925363125402,0.0275625996618794,0.0262329973481583,0.024864821189886,0.023503299236276,0.0202835774756955,0.0182120415955798,0.0103081908534427,0.00688298229463174,0.00374358494417582,0.00221094402267809,0.00131725410826927,0.000795900397676682,0.000491107404717897,0.000310211093648421,0.000198236648517301,0.0001279290432486,8.18970291121786e-05,5.21905959840414e-05,3.30645243404174e-05,2.09694892403562e-05,0.00458399841803011,0.00461108083857975,0.00463239620977019,0.00466528244028442,0.00470167032729578,0.00474174130916415,0.00477332799841088,0.00480833339325408,0.00483451522330893,0.00480835047191583,0.00467543606939434,0.00448796340432533,0.00429806180219021,0.00409635466076497,0.00389957465271175,0.00309888745876463,0.002824768488256,0.00118041369286579,0.000564027565100571,0.000155556711465923,4.27886811765436e-05,1.42633750180263e-05,9.16808951264236e-06,5.43157112859341e-06,2.66235673529087e-06,9.89431482238411e-07,3.73406433904881e-07,1.06781097840948e-07,0,0,0,0.0919626561638319,0.091487714396201,0.091100548645567,0.0907318625915997,0.090392417921122,0.0899986950292018,0.0895590961598411,0.0891235642308212,0.088674253378365,0.0867326734970833,0.0832773604052724,0.0794415023257915,0.0757564752331474,0.0720057124482664,0.0682896088143528,0.0605922372931605,0.0545235408897659,0.0340653081376167,0.024273485575611,0.0149072723992391,0.00950598143823865,0.00606553938923336,0.00393935559079007,0.00263400647422113,0.0018330960152793,0.00130741354686047,0.000938108362114233,0.000650743299269882,0.00043863774885082,0.000283530402295259,0.000176408531371209
GIN,7603465.62775306,Enhanced frequency,0.431781766538573,0.432567639211839,0.433695553139808,0.435489302881651,0.436372140767104,0.437601263138167,0.439016163371949,0.440211357842856,0.44421859405736,0.454751590931046,0.470357386941768,0.486260158376481,0.50816474990366,0.526417503788786,0.553765530019691,0.596743377908677,0.734678203211437,0.822271698585493,0.965385164566704,0.98561956048475,0.992776306446572,0.996268196150701,0.998081808460259,0.998996131128354,0.999431291377077,0.999667416551527,0.999796909744273,0.9998782785498,0.999921225996069,0.999949097193496,0.99997011908796,0.0312752639226714,0.031199447938114,0.0311474705972108,0.0310845596539656,0.0310248959069917,0.0309690256217628,0.0308838478220307,0.0307969278036957,0.03069544655496,0.0301077753653591,0.0289319568433519,0.0275595431083707,0.0262335369955529,0.0248647517511502,0.0235036693595017,0.0202809405714325,0.0182098143268696,0.0103030543345199,0.0068782473003,0.00207430508035879,0.00122316050834732,0.00077730302194551,0.000512427054440268,0.000343614913404949,0.000234434975644295,0.000161152233239799,0.000112399341413929,7.9444983269464e-05,5.69829858076755e-05,4.11998237295713e-05,2.92775011636213e-05,0.00459296731489644,0.0046217045802727,0.0046505834882799,0.00467094006968549,0.00470238050661602,0.00474031308558324,0.00476913361245791,0.00480506542033383,0.00483200283855414,0.00480373387390728,0.004671934885104,0.00448053287690167,0.00429571141297954,0.00409087342836058,0.00389674251738704,0.0030994132921224,0.00282698536583207,0.00118042311460332,0.000568915273318317,8.80231492706146e-05,3.41068028244674e-05,9.41992755774569e-06,3.18100198815783e-06,8.01703832962201e-07,1.76469725119354e-07,0,0,0,0,0,0,0.092062415962159,0.0915872088699709,0.0911819663575357,0.0907662705444282,0.0903956171346801,0.0900076550552282,0.0895792932738678,0.0891152393670846,0.0886625228018946,0.0867270455133468,0.0832756030842798,0.0794239063509734,0.0757273485156711,0.0719803006328025,0.0682794004348457,0.0605840329760363,0.0545285739036411,0.03406234654028,0.0242644499626044,0.00807814951224269,0.00528817025908782,0.00373579827164768,0.00279388134146334,0.00216059644901105,0.00169979657669859,0.00132788784469095,0.00102229253646747,0.000775933162670348,0.000576054688602809,0.000422915458100189,0.000307947063273618
